sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_270748,梁萧,花晓霜,在 梁萧 这样 风采 卓绝 的 人 身边 ， 花晓霜 是 毫不逊色 的 ， 亦 以 自己 清幽 如兰 的 气质 风韵 折服 众人 。,人物一 风采 卓绝 身边  人物二 毫不逊色  清幽 如兰 气质 风韵 折服 众人,1
TRAIN_SENT_ID_274905,晏几道,晏殊,最 喜欢 的 词人 ： 李清照 、 李煜 、 苏轼 、 辛弃疾 、 柳永 、 晏殊 、 晏几道 ( 按 姓氏 笔划 为序 ),喜欢 词人  李清照  李煜  苏轼  辛弃疾  柳永  人物二  人物一  姓氏 笔划 为序,-1
TRAIN_SENT_ID_283432,张月亮,张铁林,（ 第一名 ） 金 大川 刘畅 （ 奖励 ： 两张 直通 卡 ， 一张 送给 张铁林 和 张月亮 ）,第一名  金 大川 刘畅  奖励  两张 直通 卡  一张 送给 人物二 人物一,-1
TRAIN_SENT_ID_282564,寇乃馨,黄国伦,知名 艺人 与 主持人 黄国伦 ， 寇乃馨,知名 艺人 主持人 人物二  人物一,1
TRAIN_SENT_ID_264277,贾环,赵姨娘,唯独 对于 赵姨娘 与 贾环 ， 笔到 之处 ， 充满 厌恶 。,唯独 人物二 人物一  笔到 之处  充满 厌恶,-1
TRAIN_SENT_ID_253600,沈浪,朱七七,"罢了 罢了 , 反正 也 不是 这具 身体 的 正主 , 沈浪 、 朱七七 、 白飞飞 什么 的 就是 那天 上 的 浮云 。",反正 这具 身体 正主  人物一  人物二  白飞飞 那天 浮云,1
TRAIN_SENT_ID_284153,公孙恭,公孙度,16 大乔 17 小乔 18 山涛 19 公孙度 20 公孙恭,大乔  小乔  山涛  人物二  人物一,-1
TRAIN_SENT_ID_255958,蒋介石,宋美龄,国民党 政府 内迁 重庆 后 ， 范绍增 腾出 范庄 ， 先后 在 范庄 住 过 的 有 蒋介石 、 宋美龄 、 孔祥熙 等 。,国民党 政府 内迁 重庆  范绍增 腾出 范庄  先后 范庄 住 人物一  人物二  孔祥熙,1
TRAIN_SENT_ID_273724,范文芳,李铭顺,主角 范文芳 看起来 略显 姑姑 ， 李铭顺 又 真的 很 侄儿 。,主角 人物一 看起来 略显 姑姑  人物二 真的 侄儿,1
TRAIN_SENT_ID_262981,熊美玲,林秋离,No.119 逃离 神话 的 精灵 林秋离 熊美玲 CrazyAngel,逃离 神话 精灵 人物二 人物一,1
TRAIN_SENT_ID_262791,熊美玲,林秋离,No.79 重叠 相思 林秋离 熊美玲 林慧萍,重叠 相思 人物二 人物一 林慧萍,1
TRAIN_SENT_ID_257280,金蛇郎君,温仪,金蛇郎君 与 温仪 ， 以及 九 公主 的 刻骨相思 。,人物一 人物二  九 公主 刻骨相思,1
TRAIN_SENT_ID_262677,况天佑,马小玲,朋友 ： 况天佑 、 马小玲 、 马叮当 、 大咪,朋友  人物一  人物二  马叮当  大咪,1
TRAIN_SENT_ID_270645,赵宏博,申雪,申雪 和 赵宏博,人物二 人物一,1
TRAIN_SENT_ID_284025,胡青牛,王难姑,这 对 夫妻 ， 就是 胡青牛 和 王难姑 。,夫妻  人物一 人物二,1
TRAIN_SENT_ID_271481,钱基博,钱钟书,钱基博 就让 钱钟书 代笔 。,人物一 就让 人物二 代笔,-1
TRAIN_SENT_ID_278217,江玉郎,江别鹤,江玉郎 趁着 江别鹤 去 拿 酒菜 给 小鱼儿 的 时候 ， 进来 对 小鱼儿 下毒 。,人物一 人物二 酒菜 小鱼儿  进来 小鱼儿 下毒,-1
TRAIN_SENT_ID_262311,汪精卫,陈璧君,开始 ， 汪精卫 不 同意 ， 看到 陈璧君 态度 坚决 ， 才 勉强 答应 吸收 她 。,人物一 同意  看到 人物二 态度 坚决  勉强 答应 吸收,1
TRAIN_SENT_ID_264506,吴健雄,袁家骝,曾 获 军队 科技进步 三等奖 （ 2 项 ） 、 东南大学 优秀 博士论文 奖 、 东南大学 吴健雄 袁家骝 奖 等奖项 。,获 军队 科技进步 三等奖   项   东南大学 优秀 博士论文 奖  东南大学 人物一 人物二 奖 等奖项,1
TRAIN_SENT_ID_272731,徐天宏,周绮,经过 这 一次 患难 ， 徐天宏 对 她 自是 衷心 感激 ， 而 周绮 也 怕 有 恩 于人 ， 人家 故意 相让 ， 反而 处处 谦退 一步 。,一次 患难  人物一 自是 衷心 感激  人物二 怕 恩 于人  故意 相让  处处 谦退 一步,1
TRAIN_SENT_ID_271921,阎婆惜,宋江,卖俏行奸 词语 辨析 : 【 举例 造句 】 ： 这 阎婆惜 被 那 张三 小意儿 百依百随 ， 轻怜重惜 ， 卖俏迎奸 ， 引乱 这 婆娘 的 心 ， 如何 肯恋 宋江 ？,卖俏行奸 词语 辨析   举例 造句   人物一 张三 小意儿 百依百随  轻怜重惜  卖俏迎奸  引乱 婆娘 心  肯恋 人物二,1
TRAIN_SENT_ID_249887,张无忌,赵敏,张无忌 、 赵敏,人物一  人物二,1
TRAIN_SENT_ID_263807,刘嘉玲,梁朝伟,与 他 合作 过 的 一些 演员 梁朝伟 ， 刘嘉玲 ， 伊能静 ， 高捷 ， 林强 ， 舒淇 ， 辛树芬 。,合作 演员 人物二  人物一  伊能静  高捷  林强  舒淇  辛树芬,1
TRAIN_SENT_ID_282126,王菁,何炅,最好 的 朋友 ： 何炅 、 龙丹妮 、 王菁 、 柯蓝,最好 朋友  人物二  龙丹妮  人物一  柯蓝,1
TRAIN_SENT_ID_268090,樊梨花,薛丁山,6 薛丁山 三气 樊梨花 任剑辉 、 邓碧云 、 李海泉 、 林家声,人物二 三气 人物一 任剑辉  邓碧云  李海泉  林家声,1
TRAIN_SENT_ID_249436,后稷,姜嫄,尤见 《 生民 》 为 周族 之 创世纪 ， 乃言 姜嫄 践 大人 足迹 受孕 ， 为诞 周族 始祖 后稷 云 。,尤见  生民  周族 创世纪  乃言 人物二 践 大人 足迹 受孕  为诞 周族 始祖 人物一 云,-1
TRAIN_SENT_ID_263681,陈文琦,王雪红,王雪红 找到 陈文琦 ， 力邀 其 加入 。,人物二 找到 人物一  力邀 加入,1
TRAIN_SENT_ID_264652,夏徵舒,夏姬,孔宁 、 仪行 父二 淫贼 逃 到 楚国 ， 向 楚庄王 诬告 夏徵舒 弑君 之罪 ， 并且 添油加醋 地 形容 夏姬 多么 漂亮 。,孔宁  仪行 父二 淫贼 逃 楚国  楚庄王 诬告 人物一 弑君 之罪  添油加醋 形容 人物二 漂亮,-1
TRAIN_SENT_ID_276274,西门吹雪,孙秀青,西门吹雪 赶赴 楼兰 去 救 孙秀青 。,人物一 赶赴 楼兰 救 人物二,1
TRAIN_SENT_ID_278348,周韵,姜文,田亮 冯绍峰 窦骁 周笔畅 杜淳 明道 蓝正龙 夏雨 霍思燕 邵兵 濮存昕 蒋雯丽 陶红 ANGELABABY 秦岚 海清王 珞丹 周韵 姜文,田亮 冯绍峰 窦骁 周笔畅 杜淳 明道 蓝正龙 夏雨 霍思燕 邵兵 濮存昕 蒋雯丽 陶红  秦岚 海清王 珞丹 人物一 人物二,1
TRAIN_SENT_ID_249350,后稷,姜嫄,上阁 寺 历史 记载 : 《 水经注 》 卷 十八 载 ： 邰 （ 武功 ） “ 城 东北 有 姜嫄 祠 ， 城 西南 百步 有 后稷 祠 ， 眉 之 邰亭 地 ” 。,上阁 寺 历史 记载   水经注  卷 十八 载  邰  武功   城 东北 人物二 祠  城 西南 百步 人物一 祠  眉 邰亭,-1
TRAIN_SENT_ID_276720,刘梅,夏东海,于是 ， 夏东海 和 刘梅 拉 着 是 刘星 、 夏雨 ， 买 了 好多 东西 去 看 那个 被 撞伤 的 老奶奶 ， 老奶奶 的 儿媳妇 接待 了 他们 。,人物二 人物一 拉 刘星  夏雨  买 好多 东西 撞伤 老奶奶  老奶奶 儿媳妇 接待,1
TRAIN_SENT_ID_271670,陆乘风,陆冠英,随后 黄药师 将 陆乘风 重收 门下 ， 授予 “ 旋风 扫叶 腿法 ” 以便 恢复 行走 ， 并 准许 其 传授 桃花岛 武功 给 陆冠英 。,黄药师 人物一 重收 门下  授予  旋风 扫叶 腿法  恢复 行走  准许 传授 桃花岛 武功 人物二,-1
TRAIN_SENT_ID_249966,张无忌,赵敏,不要 以为 功力 值高 就 比 对手 强 ， 你 的 张无忌 如果 遇到 对手 的 朱九真 或者 周芷若 或者 赵敏 … …,不要 功力 值高 对手 强  人物一 遇到 对手 朱九真 周芷若 人物二,1
TRAIN_SENT_ID_271431,杨云,杨威,杨威 杨云 不离 不弃 换来 白头偕老,人物二 人物一 不离 不弃 换来 白头偕老,1
TRAIN_SENT_ID_265669,袁泉,夏雨,代言人 : 艾莱依 代言人 是 夏雨 ， 袁泉 ， 黄圣 依 … …,代言人  艾莱依 代言人 人物二  人物一  黄圣,1
TRAIN_SENT_ID_270519,关平,关羽,造像 共有 11 尊 ， 计 有 观音 、 罗汉 、 关羽 、 周仓 、 关平 、 土地 、 财神 等 。,造像 共有  尊  计 观音  罗汉  人物二  周仓  人物一  土地  财神,-1
TRAIN_SENT_ID_285823,尹天雪,尹浩,害过 的 人 ： 尹天雪 、 尹浩 、 小刀 、 小侠 、 隐修 等,害过  人物一  人物二  小刀  小侠  隐修,-1
TRAIN_SENT_ID_262813,熊美玲,林秋离,No.151 黑夜 白天 林秋离 熊美玲 黄莺莺,黑夜 白天 人物二 人物一 黄莺莺,1
TRAIN_SENT_ID_284883,柳原爱子,明治天皇,幼 名次 良麿 ， 出身 公卿 ， 明治天皇 典侍 柳原爱子 之兄 。,幼 名次 良麿  出身 公卿  人物二 典侍 人物一 之兄,1
TRAIN_SENT_ID_253700,申雪,赵宏博,关智斌 王婧 杨恭如 申雪 赵宏博,关智斌 王婧 杨恭如 人物一 人物二,1
TRAIN_SENT_ID_250030,张无忌,赵敏,元明 ： 周芷若 于灵 蛇岛 取得 倚天剑 与 屠龙刀 ， 刀剑 互砍 而 取得 武穆 遗书 ， 后 赵敏 从 周身 上 取得 遗书 ， 张无忌 再 转交 予 徐达 。,元明  周芷若 于灵 蛇岛 取得 倚天剑 屠龙刀  刀剑 互砍 取得 武穆 遗书  人物二 周身 取得 遗书  人物一 转交 予 徐达,1
TRAIN_SENT_ID_264976,刘星,刘梅,赔 了 钱 后 ， 刘梅 找 刘星 算账 。,赔 钱  人物二 找 人物一 算账,-1
TRAIN_SENT_ID_268363,秦始皇,扶苏,扶苏 史籍 记载 : 《 史记 · 卷 六 · 秦始皇 本纪 第六 》,人物二 史籍 记载   史记  卷 六  人物一 本纪 第六,-1
TRAIN_SENT_ID_262937,熊美玲,林秋离,No.90 空虚 林秋离 熊美玲 江青 蓉,空虚 人物二 人物一 江青 蓉,1
TRAIN_SENT_ID_269953,姚明,叶莉,叶莉 临近 预产期 ， 姚明 特意 把 安迪 的 电话 ?,人物二 临近 预产期  人物一 特意 安迪 电话,1
TRAIN_SENT_ID_260335,穆桂英,杨宗保,杨宗保 — — 穆桂英,人物二   人物一,1
TRAIN_SENT_ID_282749,苏三,王景隆,王景隆 进京 后 得知 苏三 被 卖 到 山西 ， 愿意 到 山西 为官 。,人物二 进京 得知 人物一 卖 山西  愿意 山西 为官,1
TRAIN_SENT_ID_253532,施南生,徐克,【 策划 】 ： 徐克 施南生,策划   人物二 人物一,1
TRAIN_SENT_ID_262934,熊美玲,林秋离,No.46 好像 很久没 下过 雨 林秋离 熊美玲 凤飞飞,好像 很久没 下过 雨 人物二 人物一 凤飞飞,1
TRAIN_SENT_ID_266893,谢培东,谢木兰,方步 亭 和 谢培东 商议 把 方孟韦 和 谢木兰 送到 法国 去 留学 。,方步 亭 人物一 商议 方孟韦 人物二 送到 法国 留学,-1
TRAIN_SENT_ID_277855,张无忌,张翠山,杨逍 、 纪晓芙 之恋 ， 和 一 开始 的 张翠山 、 殷素素 之恋 前后 相 辉映 ， 和 张无忌 、 赵敏之 恋 前后 相 呼应 。,杨逍  纪晓芙 之恋  人物二  殷素素 之恋 相 辉映  人物一  赵敏之 恋 相 呼应,-1
TRAIN_SENT_ID_287200,范元甄,李锐,附 李锐 给 范元甄 表哥 看假信,附 人物二 人物一 表哥 看假信,1
TRAIN_SENT_ID_273141,黄苗子,郁风,同去 的 有 王角 ， 秦 岺 云 ， 黄苗子 ， 郁风 等 七 、 八人 ， 并 在 《 美术 》 发表 《 送画 下乡 》 一文 。,同去 王角  秦 岺 云  人物一  人物二 七  八人   美术  发表  送画 下乡  一文,1
TRAIN_SENT_ID_286153,孙桓,孙河,孙韶 ， 孙河 之 侄 ， 孙桓 之 堂兄 。,孙韶  人物二 侄  人物一 堂兄,-1
TRAIN_SENT_ID_250268,秦始皇,胡亥,但是 遗书 被 佞臣 赵高 扣留 ， 秦始皇 驾崩 后赵 高 毁掉 了 真 遗召 ， 伪造 了 让 胡亥 即位 、 扶苏 自裁 的 假 遗召 。,遗书 佞臣 赵高 扣留  人物一 驾崩 后赵 高 毁掉 真 遗召  伪造 人物二 即位  扶苏 自裁 假 遗召,-1
TRAIN_SENT_ID_249875,张无忌,赵敏,这 一番话 侃侃 道 来 ， 不亢不卑 ， 连 张无忌 和 赵敏 也 是 暗暗 叫好 。,一番话 侃侃 道  不亢不卑  人物一 人物二 暗暗 叫好,1
TRAIN_SENT_ID_272883,杨威,杨云,朱佳玲 全程 观礼 体操 情侣 杨威 杨云 大婚 。,朱佳玲 全程 观礼 体操 情侣 人物一 人物二 大婚,1
TRAIN_SENT_ID_261483,谢依纯,马国毕,"2011.09 . 22 明星 夫妻 合体 舞蹈 比赛 ( 下 ) 来宾 ： 沈玉琳 芽芽 , 黄镫辉 萁 萁 , 马国毕 谢依纯 , 艾力克斯 李咏娴 , Kimiko",明星 夫妻 合体 舞蹈 比赛   来宾  沈玉琳 芽芽  黄镫辉 萁 萁  人物二 人物一  艾力克斯 李咏娴,1
TRAIN_SENT_ID_263867,刘嘉玲,梁朝伟,沈殿霞 、 汪明荃 、 卢大伟 、 梁朝伟 、 刘嘉玲 、 李香琴 、 陈敏儿 、 夏雨 、 谭炳文 、 卢敏仪 、 邓英敏 、 曾志伟,沈殿霞  汪明荃  卢大伟  人物二  人物一  李香琴  陈敏儿  夏雨  谭炳文  卢敏仪  邓英敏  曾志伟,1
TRAIN_SENT_ID_283006,孟扶摇,长孙无极,孟扶摇 摇着 默然 趺坐 的 长孙无极 的 肩 ， 指甲 直 掐 入 他 衣内 ， “ 哭 出来 ， 哭 出来 … … ”,人物一 摇着 默然 趺坐 人物二 肩  指甲 直 掐 入 衣内   哭  哭,1
TRAIN_SENT_ID_273881,江冬秀,胡适,其实 ， 江冬秀 要求 于 胡适 的 也 就是 保住 自己 的 名分 、 位置 而已 。,其实  人物一 要求 人物二 保住 名分  位置,1
TRAIN_SENT_ID_264773,张欣,潘石屹,潘石屹 张欣 等,人物二 人物一,1
TRAIN_SENT_ID_286393,吕玲绮,吕布,获得 魂魄 ： 吕布 之魂 ， 吕玲绮 之魂,获得 魂魄  人物二 之魂  人物一 之魂,-1
TRAIN_SENT_ID_283640,庞祥麟,庞云徽,"小 Call , 小 Call 妈妈 , GiGi , GiGi 妈妈 , 庞祥麟 , 庞云徽 ；",妈妈     妈妈  人物一  人物二,-1
TRAIN_SENT_ID_262016,王明华,梅兰芳,如今 王明华 与 福芝芳 陪伴 在 梅兰芳 两侧 ， 长眠 在 香山 万花山 。,如今 人物一 福芝芳 陪伴 人物二 两侧  长眠 香山 万花山,1
TRAIN_SENT_ID_262770,熊美玲,林秋离,No.316 海鸥 的 天空 林秋离 熊美玲 林琼珑,海鸥 天空 人物二 人物一 林琼珑,1
TRAIN_SENT_ID_253633,沈浪,朱七七,虽然 此时 他们 与 王怜花 、 熊猫儿 已 疲于 本命 ， 但 与 沈浪 守候 在 一起 已 是 朱七七 最大 的 幸福 。,王怜花  熊猫儿 疲于 本命  人物一 守候 一起 人物二 最大 幸福,1
TRAIN_SENT_ID_259436,贾兰,李纨,3 、 有空 可去 教 贾兰 ， 可 提升 李纨 好感度 。,有空 可去 教 人物一  提升 人物二 好感度,-1
TRAIN_SENT_ID_262376,汪精卫,陈璧君,— — 汪精卫 与 陈璧君,人物一 人物二,1
TRAIN_SENT_ID_276659,陆展元,何沅君,2 陆展元 · 何沅君 ： 种植 凄婉 而 又 耐寒 的 虞美人,人物一  人物二  种植 凄婉 耐寒 虞美人,1
TRAIN_SENT_ID_258717,刘禅,刘备,刘备 、 诸葛亮 、 刘禅,人物二  诸葛亮  人物一,-1
TRAIN_SENT_ID_276301,岳灵珊,林平之,岳灵珊 － － 应采灵 林平之 － － 刘延方,人物一   应采灵 人物二   刘延方,1
TRAIN_SENT_ID_286130,郭子睿,郭涛,四 、 歌曲 《 爸爸 去 哪儿 》 演唱 ： 田亮 、 田雨 橙 、 王岳伦 、 王诗龄 、 张亮 、 张悦轩 、 林志颖 、 小小 志 、 郭涛 、 郭子睿,四  歌曲  爸爸  演唱  田亮  田雨 橙  王岳伦  王诗龄  张亮  张悦轩  林志颖  小小 志  人物二  人物一,-1
TRAIN_SENT_ID_285950,萧辉,花倾国,花倾国 与 萧辉,人物二 人物一,1
TRAIN_SENT_ID_277191,张茜,张卫健,Woo 在 你 身上 学会 流眼泪 我要 轻闲 : 演唱 ： 张卫健 \ 张茜,身上 学会 流眼泪 我要 轻闲  演唱  人物二  人物一,1
TRAIN_SENT_ID_264038,刘备,孙尚香,吴侯 孙权 为了 夺取 被 刘备 占据 的 荆州 ， 以 孙尚香 为 钓饵 设 下 联姻 骗局 。,吴侯 孙权 夺取 人物一 占据 荆州  人物二 钓饵 设 联姻 骗局,1
TRAIN_SENT_ID_271977,林丹,谢杏芳,关于 成绩 和 恋情 的 关系 ， 林丹 谢杏芳 有 案例 在 先 。,成绩 恋情 关系  人物一 人物二 案例 先,1
TRAIN_SENT_ID_274440,廖烈文,廖宝珊,廖烈文 亲任 廖宝珊 纪念 书院 督监 。,人物一 亲任 人物二 纪念 书院 督监,-1
TRAIN_SENT_ID_260408,穆桂英,杨宗保,穆桂英 锯 了 大棵 降龙木 随 杨宗保 去 破 天门 阵 ， 于是 留下 这棵 小 的 长到 现在 。,人物一 锯 大棵 降龙木 人物二 破 天门 阵  留下 这棵 长到 现在,1
TRAIN_SENT_ID_279272,刘珩,宋英杰,宋英杰 刘珩,人物二 人物一,1
TRAIN_SENT_ID_267971,樊梨花,薛丁山,《 薛丁山 樊梨花 》,人物二 人物一,1
TRAIN_SENT_ID_279400,张维,陆士嘉,回忆 钱学森 与 我 父母 ( 张维 、 陆士嘉 ) 深厚 的 友情 。,回忆 钱学森 父母  人物一  人物二  深厚 友情,1
TRAIN_SENT_ID_273476,凌操,凌统,1 ． 避免 凌操 、 凌统 败退,． 避免 人物一  人物二 败退,-1
TRAIN_SENT_ID_285829,陈雅薷,陈浩民,本期 ， 陈浩民 、 陈雅薷 等 人 勇闯 麦 咭 城堡,本期  人物二  人物一 勇闯 麦 咭 城堡,-1
TRAIN_SENT_ID_259152,刘备,刘禅,注 ： 刘备 与 刘禅 又 分别 称 先主 与 后主 。,注  人物一 人物二 称 先主 后主,-1
TRAIN_SENT_ID_272137,张翠山,殷素素,张翠山 与 殷素素 还 活着 ！,人物一 人物二 活着,1
TRAIN_SENT_ID_271423,杨云,杨威,杨威 的 出现 不仅 让 杨云 感动 万分 。,人物二 出现 人物一 感动 万分,1
TRAIN_SENT_ID_265130,杜晓苏,雷宇峥,10 . 等待 · 【 佳期 如梦 之 海上 繁花 】 [ 主角 ： 杜晓苏 雷宇峥 邵振嵘 ],等待   佳期 如梦 海上 繁花   主角  人物一 人物二 邵振嵘,1
TRAIN_SENT_ID_277196,张茜,张卫健,任贤齐 、 林心如 、 黎耀祥 、 黎姿 、 郑伊健 、 袁咏仪 、 张卫健 、 吴孟达 、 张茜 、 陈晓东 、 林熙蕾 、 杨恭如 、 陈法蓉 、,任贤齐  林心如  黎耀祥  黎姿  郑伊健  袁咏仪  人物二  吴孟达  人物一  陈晓东  林熙蕾  杨恭如  陈法蓉,1
TRAIN_SENT_ID_277833,郭芙蓉,吕青柠,所使 武功 ： 沙场 点兵 ； 芙蓉 惊涛 掌 ； 使用 招数 ： 惊涛骇浪 （ 注 ： 郭芙蓉 的 为 排山倒海 ， 吕青柠 的 为 大浪淘沙 ）,所使 武功  沙场 点兵  芙蓉 惊涛 掌  使用 招数  惊涛骇浪  注  人物一 排山倒海  人物二 大浪淘沙,-1
TRAIN_SENT_ID_259965,岳灵珊,宁中则,笑 ： 蓝凤凰 ， 任盈盈 ， 曲非烟 ， 岳灵珊 （ 或 宁中则 ） ， 仪琳 ， 东方不败,笑  蓝凤凰  任盈盈  曲非烟  人物一  人物二   仪琳  东方不败,-1
TRAIN_SENT_ID_256345,孙尚香,刘备,赵云 、 刘备 、 孙尚香,赵云  人物二  人物一,1
TRAIN_SENT_ID_270617,赵宏博,申雪,( 2010.2 . 16 被 申雪 赵宏博 打破 ）,人物二 人物一 打破,1
TRAIN_SENT_ID_278269,王珂,刘涛,夫妻感情 : 王珂 感恩 刘涛 ： 我 幸拥 你 才 又 见 人间,夫妻感情  人物一 感恩 人物二  幸拥 见 人间,1
TRAIN_SENT_ID_278163,赵姨娘,贾政,贾政 在 旁 听见 这些 话 ， 心里 越发 着急 ， 忙 喝 退 了 赵姨娘 ， 委宛 劝解 了 一番 。,人物二 旁 听见 话  心里 越发 着急  忙 喝 退 人物一  委宛 劝解 一番,1
TRAIN_SENT_ID_275657,李惠元,安贞焕,安贞焕 与 太太 李惠元 ， 予人 的 感觉 就 好象 英格兰 的 贝克汉姆 与 维多 莉亚 。,人物二 太太 人物一  予人 感觉 好象 英格兰 贝克汉姆 维多 莉亚,1
TRAIN_SENT_ID_281588,王锦辉,王国强,集团 创办人 王锦辉 和 主席 王国强 的 热心 公益 ， 嘉惠後学 ， 实在 值得 表彰 。,集团 创办人 人物一 主席 人物二 热心 公益  嘉惠後学  实在 值得 表彰,-1
TRAIN_SENT_ID_251377,李安琪,李小鹏,首尔 ( 鹭 梁津 水产 市场 ) 【 李小鹏 李安琪 让路 陈小春 郑伊健 】,首尔  鹭 梁津 水产 市场   人物二 人物一 让路 陈小春 郑伊健,1
TRAIN_SENT_ID_254178,邢夫人,贾赦,伯父 、 伯母 ： 贾赦 、 邢夫人,伯父  伯母  人物二  人物一,1
TRAIN_SENT_ID_256211,蒋介石,宋美龄,第二章 蒋介石 与 宋美龄 的 姻缘,第二章 人物一 人物二 姻缘,1
TRAIN_SENT_ID_262756,熊美玲,林秋离,作词 ： 林秋离 / 作曲 ： 熊美玲,作词  人物二  作曲  人物一,1
TRAIN_SENT_ID_283513,许誉卿,王微,元仪 因 得罪 权臣 ， 失意 纵酒 而 死 ， 王微 归 许誉卿 。,元仪 得罪 权臣  失意 纵酒 死  人物二 人物一,1
TRAIN_SENT_ID_252254,秦嘉,徐淑,指汉 秦嘉 赠其妇 徐淑 的 宝钗 。,指汉 人物一 赠其妇 人物二 宝钗,1
